s41539, 47673.312, 162269.73, 418575.75, 45488.965, 118108.88, 22141.012, 61701.613, 12330.811, 35832.703, 12676.694, 93970.195, 0.0, 40479.08, 0.0, 40324.547
s41626, 1699556.9, 21412748.0, 62531732.0, 6938601.5, 17565982.0, 1400242.9, 19317898.0, 116949.555, 1503636.1, 4327.154, 40809.316, 11787863.0, 872327.06, 1501458.5, 353091.78
s51600, 29476390.0, 13902523.0, 32976784.0, 9794130.0, 15817539.0, 13332429.0, 15801976.0, 1292677.0, 1693327.5, 736824.5, 2061339.6, 9695824.0, 7877435.5, 21915326.0, 4401288.5
s51610, 2233014.2, 3663069.0, 9882380.0, 1408370.9, 3885401.8, 1355299.4, 3443909.5, 104843.984, 379962.94, 2209.5627, 39772.133, 1876075.0, 801950.75, 1967419.8, 317437.6
s51624, 692344.1, 1770884.5, 5000017.5, 1443046.0, 2046875.5, 392588.16, 2412170.2, 26351.809, 176300.44, 604.0292, 10872.524, 1300727.9, 269331.22, 1378823.9, 93038.016
s51625, 122359.91, 4508531.5, 12665336.0, 743585.9, 3534772.0, 138484.86, 4209434.5, 9295.559, 282551.1, 189.70529, 3414.695, 2431319.2, 97129.11, 0.0, 32819.016
s51627, 3349829.5, 17097692.0, 46710572.0, 9823964.0, 15897078.0, 3093759.5, 16772557.0, 232204.5, 1346972.5, 4803.5767, 85299.61, 9810439.0, 2090177.4, 6461472.0, 750912.9
s51700, 22313398.0, 4464392.5, 7146346.0, 4252664.0, 6402748.0, 9605008.0, 6783370.5, 887993.06, 697387.6, 18905.838, 331857.84, 4439087.5, 5936545.5, 12482247.0, 2457948.2
s51719, 4268468.0, 661156.7, 1915051.4, 1302757.1, 993240.4, 2688098.5, 1182814.9, 192618.66, 91209.12, 4131.2637, 72951.31, 802045.7, 1862489.8, 4592496.5, 645092.6
s51724, 6523437.0, 25045428.0, 69634870.0, 18259374.0, 22376456.0, 5775231.0, 24495220.0, 439144.75, 1883118.9, 9225.416, 161778.89, 14568821.0, 3999684.5, 9792205.0, 1403773.8
s51727, 959663.8, 1894111.8, 5177065.0, 2501970.0, 2595630.5, 997976.9, 3117186.8, 72904.695, 213545.92, 1487.851, 26781.316, 1864006.9, 633284.25, 4143984.0, 257398.2
s51800, 26335316.0, 9890426.0, 22504188.0, 6791388.5, 9769654.0, 8098486.0, 9420410.0, 878060.06, 1151852.4, 20029.025, 334630.12, 6354226.5, 5279107.0, 11030308.0, 2320427.8
s51817, 7342686.5, 713029.3, 722404.44, 782164.0, 803580.9, 1144719.2, 944008.94, 187327.25, 136984.36, 4441.2075, 63552.527, 548587.4, 858724.4, 2066891.5, 381506.9
s51821, 1779141.1, 820490.25, 958292.5, 642113.5, 912617.56, 862558.25, 901192.56, 83163.83, 87986.07, 1794.7258, 30549.979, 547733.7, 658306.9, 1764001.0, 237620.0
s51832, 2437845.0, 130761.984, 37402.01, 26546.217, 150533.89, 589655.0, 245030.64, 64274.3, 36790.17, 1419.2529, 22617.518, 115542.19, 390311.94, 427242.62, 162489.77
s51849, 2671939.5, 45051532.0, 130784610.0, 14187441.0, 35775844.0, 2660146.5, 40696760.0, 195631.7, 2886086.5, 39597.1, 277882.62, 25408706.0, 2155845.2, 2241637.0, 696677.4
s51900, 33163970.0, 6340022.5, 8549115.0, 2875870.8, 5608772.0, 7700156.5, 5658673.0, 967359.44, 761038.8, 24822.475, 386858.38, 3548912.5, 4085155.5, 5356892.5, 2188604.0
s51915, 8331089.0, 5189474.0, 8689089.0, 1652686.6, 4084651.2, 3045528.8, 4415332.5, 373010.56, 386531.44, 8169.0703, 140915.47, 2239378.2, 1826591.5, 1909495.0, 887351.2
s51933, 1826820.0, 510017.1, 106385.73, 160145.1, 418519.97, 684023.9, 446964.38, 61325.44, 37461.535, 1251.5396, 22527.713, 226672.58, 415009.7, 551773.9, 174736.4
s52000, 10602600.0, 1931465.4, 3696991.8, 1030338.6, 1784508.8, 1558956.4, 1943865.4, 248536.95, 291332.6, 6264.8022, 99813.76, 1202454.9, 1010449.9, 1824802.1, 547758.9
s52004, 3873810.5, 13685288.0, 36829708.0, 3546103.0, 10355402.0, 3318590.8, 11373353.0, 261044.83, 855159.0, 5416.6323, 95894.02, 6633550.0, 2300696.2, 3377208.0, 885501.25
s52017, 1304570.8, 1094191.6, 2577100.0, 952944.8, 1106421.6, 587457.4, 1297516.1, 55225.734, 143408.1, 1182.2625, 19698.656, 599376.8, 332120.7, 351186.2, 176785.52
s52021, 18012218.0, 78957520.0, 209956560.0, 14006336.0, 58151276.0, 10007650.0, 64258004.0, 839024.9, 4842518.0, 23904.307, 327630.03, 40777144.0, 6842447.5, 3208990.2, 2579542.0
s52035, 2686084.2, 3964387.0, 9268052.0, 1427577.4, 3496618.0, 1610824.0, 3111255.2, 142579.06, 299050.0, 3275.9521, 51329.19, 2052655.1, 980334.6, 550687.2, 383733.3
s52100, 63798920.0, 20993464.0, 37817550.0, 9195733.0, 14327112.0, 13729060.0, 15164213.0, 1725902.1, 1457146.5, 40374.34, 674197.6, 9182898.0, 7766350.0, 8312397.5, 4313304.5
s52101, 1319039.2, 881325.2, 1324252.0, 570231.7, 655926.06, 503359.28, 576985.25, 62913.2, 95817.03, 1432.0378, 25776.68, 335617.6, 360525.2, 41260.855, 200722.89
s52104, 2508455.8, 5992027.5, 12891321.0, 1602974.2, 5038994.0, 1701469.5, 5113783.5, 155384.89, 396631.44, 3410.007, 60504.082, 2522787.5, 1128183.4, 378238.0, 445410.94
s52121, 4564269.0, 19077140.0, 50201080.0, 3333006.2, 13205874.0, 3988210.0, 14641487.0, 308923.34, 1067759.4, 6358.302, 113482.05, 9321063.0, 2420993.2, 1245616.5, 996567.56
s52135, 1350169.6, 1700815.8, 4792289.5, 460036.28, 1430078.6, 482570.75, 1371187.9, 43436.863, 125849.73, 1010.01434, 18180.258, 947366.1, 296016.9, 764100.2, 130520.16
