date,takli,dhond,sarati,khamgaon,phulgaon,narsingpur,rakshewadi
3/26/2004,0,0,0,0,0,126.6999969,0
3/27/2004,0,0,0,0,0,124.0999985,0
3/28/2004,0,0,0,0,0,118.5999985,0
3/29/2004,0,0,0,0,0,111.0999985,0
3/30/2004,0,0,0,0,0,118,0
3/31/2004,0,0,0,0,0,122,0
4/1/2004,0,0,0,0,0,124.1999969,0
4/2/2004,0,0,0,0,0,22.21999931,0
4/3/2004,0,0,0,0,0,0.75,0
4/4/2004,0,0,0,0,0,0.209999993,0
4/5/2004,0,0,0,0,0,0,0
4/6/2004,0,0,0,0,0,0,0
4/7/2004,0,0,0,0,0,0,0
4/8/2004,0,0,0,0,0,0,0
4/9/2004,0,0,0,0,0,0,0
4/10/2004,0,0,0,0,0,0,0
4/11/2004,0,0,0,0,0,0,0
4/12/2004,0,0,0,0,0,0,0
4/13/2004,0,0,0,0,0,0,0
4/14/2004,0,0,0,0,0,0,0
4/15/2004,0,0,0,0,0,0,0
4/16/2004,0,0,0,0,0,0,0
4/17/2004,0,0,0,0,0,0,0
4/18/2004,0,0,0,0,0,0,0
4/19/2004,0,0,0,0,0,0,0
4/20/2004,0,0,0,0,0,0,0
4/21/2004,0,0,0,0,0,0,0
4/22/2004,0,0,0,0,0,0,0
4/23/2004,0,0,0,0,0,0,0
4/24/2004,0,0,0,0,0,0,0
4/25/2004,0,0,0,0,0,0,0
4/26/2004,0,0,0,0,0,0,0
4/27/2004,0,0,0,0,0,0,0
4/28/2004,0,0,0,0,0,0,0
4/29/2004,0,0,0,0,0,0,0
4/30/2004,0,0,0,0,0,0,0
5/1/2004,0,0,0,0,0,0,0
5/2/2004,0,0,0,0,0,0,0
5/3/2004,0,0,0,0,0,0,0
5/4/2004,0,0,0,0,0,0,0
5/5/2004,0,0,1.488000035,0,0,0,0
5/6/2004,0,0,0,0,0,0,0
5/7/2004,0,0,0,0,0,0,0
5/8/2004,0,0,0,0,0,0,0
5/9/2004,0,0,0,0,0,0,0
5/10/2004,0,0,0,0,0,0,0
5/11/2004,0,0,0,0,0,0,0
5/12/2004,0,0,0,0,0,0,0
5/13/2004,0,0,0,0,0,0,0
5/14/2004,0,0,0,0,0,0,0
5/15/2004,0,0,0,0,0,0,0
5/16/2004,0,0,0,0,0,0,0
5/17/2004,0,0,0,0,0,0,0
5/18/2004,0,0,57.59000015,0,0,0,0
5/19/2004,0,0,10.04899979,0,0,38.50999832,0
5/20/2004,0,0,3.398999929,0,0,20.70999908,0
5/21/2004,0,0,1.628000021,0,0,9.456999779,0
5/22/2004,0,0,0.833999991,0,0,6.980000019,0
5/23/2004,0,0,0.60799998,0,0,4.550000191,0
5/24/2004,0,0,0.716000021,0,0,1.300999999,0
5/25/2004,0,0,0.215000004,0,0,0.589999974,0
5/26/2004,0,0,0.164000005,0,0,0,0
5/27/2004,0,0,0.120999999,0,0,0,0
5/28/2004,0,0,0.085000001,0,0,0,0
5/29/2004,0,0,0.085000001,0,0,0,0
5/30/2004,0,0,0.034000002,0,0,0,0
5/31/2004,0,0,0.034000002,0,0,0,0
6/1/2004,0,0,0,0,0,0.720000029,0
6/2/2004,0,0,0,0,0,0.615999997,0
6/3/2004,0,0,4.622000217,0,0,4.874000072,0
6/4/2004,0,0,4.77699995,0,0,45.72600174,0
6/5/2004,0,0,1.476999998,0,0,45.72600174,0
6/6/2004,0,0,134.4100037,0,0,42.9280014,0
6/7/2004,0,0,20.53000069,0,0,124.0100021,0
6/8/2004,0,0,13.01000023,0,0,79.15799713,0
6/9/2004,0,0,7.672999859,0,0,62.57600021,0
6/10/2004,0,0,8.123000145,0,0,58.2179985,0
6/11/2004,0,0,4.539000034,0,0,47.90299988,0
6/12/2004,0,0,7.559999943,0,0,44.31100082,0
6/13/2004,0,0,6.486000061,0,0,45.72600174,0
6/14/2004,0,0,11.97999954,0,0,42.2519989,0
6/15/2004,0,0,2.60800004,138.7189941,0,38.9679985,0
6/16/2004,0,0,2.944000006,169.2689972,172.8999939,34.10699844,108.5599976
6/17/2004,18.70999908,193.8000031,17.96999931,95.94290161,99.83000183,34.10699844,111.8509979
6/18/2004,0,173.5,3.328000069,84.61270142,66.95999908,37.71099854,66.85030365
6/19/2004,0,158.6999969,4.127999783,78.27359772,76.18000031,40.25899887,74.02960205
6/20/2004,0,92.61000061,2.253000021,71.27400208,43.24000168,29.17399979,58.9408989
6/21/2004,0,99.26999664,3.842000008,58.49819946,31.47999954,26.66300011,50.82040024
6/22/2004,0,81.80000305,3.227999926,49.99779892,17.87000084,30.75600052,27.71430016
6/23/2004,0,58.29999924,7.013999939,36.63190079,0,31.84300041,18.4333992
6/24/2004,0,48.83000183,3.713000059,35.37680054,0,26.66300011,15.94120026
6/25/2004,0,30.70999908,0.123999998,34.57310104,0,24.77099991,12.06340027
6/26/2004,0,20.92000008,0.048999999,33.35160065,0,228.2359924,138.3760071
6/27/2004,0,18.30999947,0,32.54790115,0,154.7409973,67.09179688
6/28/2004,0,16.18000031,0,30.53240013,0,110.2789993,61.25830078
6/29/2004,0,31.12000084,0.35800001,34.02249908,0,85.69300079,30.27079964
6/30/2004,0,29.31999969,0,36.81370163,0,55.71099854,12.23799992
7/1/2004,0,18.30999947,0,30.6154995,0,27.46800041,10.72210026
7/2/2004,0,9.729999542,0,38.28839874,48.08000183,15.04399967,12.72089958
7/3/2004,0,6.929999828,0,55.8913002,52.86000061,6.830999851,25.19370079
7/4/2004,0,83.72000122,0,59.00719833,13.78999996,2.553999901,23.91559982
7/5/2004,0,43.81000137,0,59.27529907,37.09999847,1.496000051,15.47500038
7/6/2004,0,33.24000168,0,60.13550186,0,0.583999991,14.54950047
7/7/2004,6.820000172,26.45999908,0,74.6760025,40.59000015,0,12.80309963
7/8/2004,5.440000057,32.63999939,0,77.63289642,22.29999924,0,24.65379906
7/9/2004,3.690000057,32.40000153,0,68.26460266,0,0,18.34259987
7/10/2004,2.339999914,26.20000076,0,52.52949905,0,0,11.14869976
7/11/2004,0,15.94999981,0,52.94240189,0,0,9.283709526
7/12/2004,0,9.489999771,0,53.98429871,106.3000031,0,11.92860031
7/13/2004,0,7.369999886,0,58.25519943,52.65999985,0,42.54909897
7/14/2004,0,41.66999817,0,59.05339813,101.5999985,0,43.67890167
7/15/2004,0,40.56000137,0,56.67020035,35.20000076,0,45.20019913
7/16/2004,0,34.84999847,0,63.47079849,17.20000076,0,26.27610016
7/17/2004,0,93.15000153,0,54.52600098,0,0,20.07410049
7/18/2004,0,33.88000107,0,52.90280151,0,0,15.04409981
7/19/2004,0,21.19000053,0,48.15340042,0,0,11.70829964
7/20/2004,0,17.23999977,0,46.29570007,0,0,9.422690392
7/21/2004,0,9.369999886,0,49.11460114,0,0,5.239799976
7/22/2004,0,6.460000038,0,53.95500183,0,0,1.710790038
7/23/2004,0,5.050000191,0,55.67179871,0,0,0
7/24/2004,0,3.019999981,0,56.11259842,0,0,0
7/25/2004,0,2.907000065,0,56.40240097,0,0,0
7/26/2004,0,1.529999971,0,55.48600006,0,0,2.502409935
7/27/2004,20.84000015,4.21999979,0,55.82749939,0,0,9.145810127
7/28/2004,13.78999996,19.82999992,0,60.19440079,100.1999969,0,15.78919983
7/29/2004,8.199999809,32.31999969,0,92.81349945,47.88000107,0,59.3205986
7/30/2004,7.239999771,96.02999878,0,140.8840027,127.1999969,0,95.94960022
7/31/2004,12.10000038,169.1000061,0,190.5919952,125.9000015,0,105.5400009
8/1/2004,7.857999802,143.3999939,0,327.2820129,153.8999939,0,143.5059967
8/2/2004,5.420000076,408.2000122,0,835.7369995,256.5,0,301.8049927
8/3/2004,5.519000053,1441,0,1909,2271,0,1103.900024
8/4/2004,5.369999886,3224,0,962.8410034,541.2000122,0,939.4180298
8/5/2004,6.400000095,2114,1137,403.0419922,527.7999878,530.3270264,727.242981
8/6/2004,17.25,672.2000122,1038,364.8169861,159,1019,298.1109924
8/7/2004,621.7000122,550.9000244,491,307.9240112,149.1999969,486.7000122,304.6730042
8/8/2004,649,577.5,77.59899902,342.6199951,159.8000031,194.2019958,221.7409973
8/9/2004,415.5,438,578,400.8599854,206.8999939,331,272.8989868
8/10/2004,190.6000061,655.7999878,551.3469849,379.394989,259.2999878,408.8999939,346.5840149
8/11/2004,400.8999939,575.2999878,155.8000031,669.4489746,170.8000031,178.1000061,268.0130005
8/12/2004,452.3999939,536.4000244,249.7050018,2832.139893,2297,282,1192.790039
8/13/2004,314.1000061,4006,1368,870.34198,580,1606,1179.719971
8/14/2004,873.9000244,1112,262.9349976,245.6439972,168.3999939,552.2999878,356.7879944
8/15/2004,1050,410.6000061,37.25400162,1053.819946,249,71.00700378,382.4970093
8/16/2004,330.6000061,2032,364,512.1300049,409.8999939,360.3999939,676.3670044
8/17/2004,143.1999969,887.2999878,363.9440002,214.447998,239.1000061,421.7000122,349.480011
8/18/2004,346.2999878,659.0999756,237.6999969,215.1860046,177,367.7000122,246.0469971
8/19/2004,315,436.5,128.5050049,153.9850006,147.1000061,146,179.9799957
8/20/2004,257.2000122,262.8999939,302.7000122,266.2990112,147.3000031,138,182.6109924
8/21/2004,129.6999969,471.7999878,211.8280029,329.7569885,168.5,270.8999939,268.3179932
8/22/2004,123.4000015,480.2000122,172.2850037,381.0320129,227.6999969,302.5710144,352.3760071
8/23/2004,202.8999939,602.5999756,173.6000061,185.6109924,157.3999939,327,249.0449982
8/24/2004,193.5,550.9000244,247.0919952,366.2210083,216.5,320.2000122,296.9559937
8/25/2004,197.6000061,673.9000244,190.6000061,354.0390015,161.3000031,319,350.4070129
8/26/2004,199.1000061,563.7999878,342.5820007,195.9909973,153.5,446.5,51.12099838
8/27/2004,201.3999939,277.3999939,114.5999985,106.6029968,120.5,254.3999939,38.66339874
8/28/2004,342.3999939,170.5,45.49900055,71.39040375,97.80000305,85.91999817,32.06900024
8/29/2004,192.1999969,156.8999939,15.47900009,58.49819946,73.30999756,28.14999962,32.06900024
8/30/2004,112.0999985,125.5999985,17.22999954,57.48929977,53.20000076,13.26000023,37.26070023
8/31/2004,54.00999832,100.8000031,9.305000305,55.95869827,51.79999924,12.97999954,65.11070251
9/1/2004,32.25,107.9000015,18.43000031,55.5503006,54.09999847,17,61.50719833
9/2/2004,20,86.30000305,8.704999924,53.72610092,53.56000137,12.27999973,59.1167984
9/3/2004,6.650000095,79.33999634,2.167999983,51.27980042,51.45999908,6.429999828,55.5646019
9/4/2004,4.5,61.93999863,0.694999993,49.79800034,42.40000153,3.559999943,43.00350189
9/5/2004,12.42000008,53.11999893,0.513999999,50.68640137,36.47999954,1.317999959,32.56359863
9/6/2004,5.940000057,47.59999847,0.228,54.44860077,24.96999931,0.930000007,31.49360085
9/7/2004,51.22000122,43.63000107,1.646999955,56.3987999,38.34000015,1.263000011,41.0223999
9/8/2004,22.28000069,73.83999634,47.99000168,101.6039963,128.8000031,3.630000114,59.71179962
9/9/2004,64.94999695,175.1999969,48.66999817,102.7330017,52.70000076,22.5,71.47149658
9/10/2004,131.1000061,156.6000061,43.06999969,60.13850021,53.04999924,32.40000153,66.58000183
9/11/2004,88.84999847,126.8000031,52.83000183,57.48929977,52.45999908,106.5999985,60.10169983
9/12/2004,92.38999939,88.09999847,21.21899986,55.45959854,59.36999893,42.93199921,53.74879837
9/13/2004,120.6999969,112.6999969,16.97999954,55.19929886,54.04999924,31.32999992,44.68590164
9/14/2004,107.6999969,110.0999985,17.84000015,55.92850113,57.61000061,22.54000092,41.90520096
9/15/2004,69.37000275,113,13.78999996,53.88190079,51.08000183,28.25,40.4056015
9/16/2004,56,79.01000214,10.55599976,53.73099899,24.45000076,21.88999939,32.25220108
9/17/2004,63.29999924,72.54000092,7.451000214,57.56710052,23.68000031,18.37999916,26.67690086
9/18/2004,49.52000046,56.74000168,4.563000202,58.49819946,21.94000053,18.13999939,23.3682003
9/19/2004,48.40000153,58.27000046,4.563000202,59.00719833,12.39999962,16.71800041,23.33060074
9/20/2004,60.63999939,48.40999985,27.20999908,59.78490067,10.98999977,19.17000008,20.84690094
9/21/2004,82.22000122,49.11000061,72.56999969,60.30089951,10.98999977,50.02999878,20.66710091
9/22/2004,59.59999847,89.84999847,70.02999878,61.60829926,39.54000092,103.4000015,21.19059944
9/23/2004,106.4000015,94.95999908,41.87599945,63.45640182,38.61999893,65,26.39459991
9/24/2004,151.3999939,126.6999969,68.08999634,70.55480194,20.31999969,94.69999695,28.25169945
9/25/2004,121.1999969,177.8999939,157.0590057,181.6289978,56.88000107,197.1999969,50.95589828
9/26/2004,136.6999969,289.7999878,236.7700043,255.5339966,145,252.1069946,141.2720032
9/27/2004,164.8000031,455.2999878,166.8999939,133.5310059,111,1094,84.81430054
9/28/2004,715.7000122,373.1000061,76.04599762,155.727005,95.87000275,317.7999878,70.77809906
9/29/2004,576,254.6000061,76.33999634,200.1959991,156,626.7000122,207.5809937
9/30/2004,422.8999939,501.7000122,176.7460022,102.4860001,113.5,366.6000061,122.9950027
10/1/2004,483.1000061,16.76000023,80.74099731,94.40989685,40.81999969,724,98.83719635
10/2/2004,934,188.3000031,76.04599762,94.40989685,71.58999634,273.7449951,79.61260223
10/3/2004,540.5999756,169.5,71.47599792,91.68229675,51.66999817,319.0660095,76.11509705
10/4/2004,282.2999878,27.06999969,74.34999847,71.95089722,40.91999817,332.7000122,70.32520294
10/5/2004,399.7000122,14,99.01699829,71.95089722,43.59000015,724.4000244,66.88670349
10/6/2004,525.7000122,10.68000031,57.1570015,71.36579895,43.22999954,256.2000122,61.70869827
10/7/2004,575.2000122,9.710000038,46.73699951,69.88249969,22.47999954,114.4000015,48.49340057
10/8/2004,214.5,8.989999771,32.87599945,69.99849701,17.48999977,128.8999939,35.78099823
10/9/2004,139.5,8.609999657,50.5359993,70.26210022,0,298.5,29.77210045
10/10/2004,143.5,8.989999771,36.13800049,71.92140198,0,118.5439987,27.07029915
10/11/2004,212.1000061,8.659999847,24,70.7233963,0,196.3000031,26.14389992
10/12/2004,133.8000031,7.929999828,17.84000015,69.45259857,0,95,22.78280067
10/13/2004,131.8999939,7.849999905,10.55599976,67.24459839,0,68.11599731,18.68610001
10/14/2004,101,7.5,64.05999756,65.88490295,0,70.94999695,15.03960037
10/15/2004,68.08999634,7.599999905,36.13800049,64.0114975,0,104.4000015,10.33170033
10/16/2004,62.47000122,7,21.21899986,62.40370178,0,69.09999847,0
10/17/2004,68.73000336,6.5,15.47900009,62.92819977,0,67.16899872,0
10/18/2004,26.94000053,0,1.034999967,62.68289948,0,43.61999893,0
10/19/2004,0,0,0.898999989,62.13209915,0,23.86100006,0
10/20/2004,0,0,0.513999999,64.26000214,0,9.640000343,0
10/21/2004,0,0,0.694999993,63.48849869,0,4.420000076,0
10/22/2004,0,0,0.35800001,60.06079865,0,1.758000016,0
10/23/2004,0,0,0.048999999,58.49819946,0,0.583999991,0
10/24/2004,0,0,0.513999999,58.49819946,0,0.324999988,0
10/25/2004,0,0,0.35800001,57.99169922,0,0,0
10/26/2004,0,0,0,56.71900177,0,0,0
10/27/2004,0,0,0.007,55.45959854,0,0,0
10/28/2004,0,0,0,54.21340179,0,0,0
10/29/2004,0,0,0,52.97859955,0,0,0
10/30/2004,0,0,0,50.8064003,0,0,0
10/31/2004,0,0,0,48.6332016,0,0,0
11/1/2004,0,0,0,0,0,0,0
11/2/2004,0,0,0,0,0,0,0
11/3/2004,0,0,0,0,0,0,0
11/4/2004,0,0,0,0,0,0,0
11/5/2004,0,0,0,0,0,0,0
11/6/2004,0,0,0,0,0,0,0
11/7/2004,0,0,0,0,0,0,0
11/8/2004,0,0,0,0,0,0,0
11/9/2004,0,0,0,0,0,0,0
11/10/2004,0,0,0,0,0,0,0
11/11/2004,0,0,0,0,0,0,0
11/12/2004,0,0,0,0,0,0,0
11/13/2004,0,0,0,0,0,0,0
11/14/2004,0,0,0,0,0,0,0
11/15/2004,0,0,0,0,0,0,0
11/16/2004,0,0,0,0,0,0,0
11/17/2004,0,0,0,0,0,0,0
11/18/2004,0,0,0,0,0,0,0
11/19/2004,0,0,0,0,0,0,0
11/20/2004,0,0,0,0,0,0,0
11/21/2004,0,0,0,0,0,0,0
11/22/2004,0,0,0,0,0,0,0
11/23/2004,0,0,0,0,0,0,0
11/24/2004,0,0,0,0,0,0,0
11/25/2004,0,0,0,0,0,0,0
11/26/2004,0,0,0,0,0,0,0
11/27/2004,0,0,0,0,0,0,0
11/28/2004,0,0,0,0,0,0,0
11/29/2004,0,0,0,0,0,0,0
11/30/2004,0,0,0,0,0,0,0
12/1/2004,0,0,0,0,0,0,0
12/2/2004,0,0,0,0,0,0,0
12/3/2004,0,0,0,0,0,0,0
12/4/2004,0,0,0,0,0,0,0
12/5/2004,0,0,0,0,0,0,0
12/6/2004,0,0,0,0,0,0,0
12/7/2004,0,0,0,0,0,0,0
12/8/2004,0,0,0,0,0,0,0
12/9/2004,0,0,0,0,0,0,0
12/10/2004,0,0,0,0,0,0,0
12/11/2004,0,0,0,0,0,108.9410019,0
12/12/2004,0,0,0,0,0,108.9410019,0
12/13/2004,0,0,0,0,0,112.3000031,0
12/14/2004,0,0,0,0,0,111,0
12/15/2004,0,0,0,0,0,114.3000031,0
12/16/2004,0,0,0,0,0,113.8000031,0
12/17/2004,0,0,0,0,0,67.18000031,0
12/18/2004,0,0,0,0,0,65.95999908,0
12/19/2004,0,0,0,0,0,63.48099899,0
12/20/2004,0,0,0,0,0,62.27000046,0
12/21/2004,0,0,0,0,0,18.47999954,0
12/22/2004,0,0,0,0,0,6.711999893,0
12/23/2004,0,0,0,0,0,7.139999866,0
12/24/2004,0,0,0,0,0,3.58100009,0
12/25/2004,0,0,0,0,0,2.210000038,0
12/26/2004,0,0,0,0,0,1.496000051,0
12/27/2004,0,0,0,0,0,0.810000002,0
12/28/2004,0,0,0,0,0,0.720000029,0
12/29/2004,0,0,0,0,0,0.648999989,0
12/30/2004,0,0,0,0,0,0.648999989,0
12/31/2004,0,0,0,0,0,0.720000029,0
1/1/2005,0,0,0,0,0,0.720000029,0
1/2/2005,0,0,0,0,0,0.720000029,0
1/3/2005,0,0,0,0,0,0.345999986,0
1/4/2005,0,0,0,0,0,0.216999993,0
1/5/2005,0,0,0,0,0,0.216999993,0
1/6/2005,0,0,0,0,0,0.216999993,0
1/7/2005,0,0,0,0,0,0.216999993,0
1/8/2005,0,0,0,0,0,0.216999993,0
1/9/2005,0,0,0,0,0,0.187000006,0
1/10/2005,0,0,0,0,0,0.187000006,0
1/11/2005,0,0,0,0,0,0,0
1/12/2005,0,0,0,0,0,0,0
1/13/2005,0,0,0,0,0,0,0
1/14/2005,0,0,0,0,0,0,0
1/15/2005,0,0,0,0,0,0,0
1/16/2005,0,0,0,0,0,0,0
1/17/2005,0,0,0,0,0,0,0
1/18/2005,0,0,0,0,0,0,0
1/19/2005,0,0,0,0,0,0,0
1/20/2005,0,0,0,0,0,0,0
1/21/2005,0,0,0,0,0,0,0
1/22/2005,0,0,0,0,0,0,0
1/23/2005,0,0,0,0,0,0,0
1/24/2005,0,0,0,0,0,0,0
1/25/2005,0,0,0,0,0,0,0
1/26/2005,0,0,0,0,0,0,0
1/27/2005,0,0,0,0,0,0,0
1/28/2005,0,0,0,0,0,0,0
1/29/2005,0,0,0,0,0,0,0
1/30/2005,0,0,0,0,0,0,0
1/31/2005,0,0,0,0,0,0,0
2/1/2005,0,0,0,0,0,0,0
2/2/2005,0,0,0,0,0,0,0
2/3/2005,0,0,0,0,0,0,0
2/4/2005,0,0,0,0,0,0,0
2/5/2005,0,0,0,0,0,0,0
2/6/2005,0,0,0,0,0,0,0
2/7/2005,0,0,0,0,0,0,0
2/8/2005,0,0,0,0,0,0,0
2/9/2005,0,0,0,0,0,0,0
2/10/2005,0,0,0,0,0,0,0
2/11/2005,0,0,0,0,0,0,0
2/12/2005,0,0,0,0,0,0,0
2/13/2005,0,0,0,0,0,103.7149963,0
2/14/2005,0,0,0,0,0,102.4349976,0
2/15/2005,0,0,0,0,0,103.7149963,0
2/16/2005,0,0,0,0,0,101.1660004,0
2/17/2005,0,0,0,0,0,103.7149963,0
2/18/2005,0,0,0,0,0,106.3010025,0
2/19/2005,0,0,0,0,0,112.6999969,0
2/20/2005,0,0,0,0,0,99.90899658,0
2/21/2005,0,0,0,0,0,82.38200378,0
2/22/2005,0,0,0,0,0,75.0059967,0
2/23/2005,0,0,0,0,0,80.22200012,0
2/24/2005,0,0,0,0,0,81.29699707,0
2/25/2005,0,0,0,0,0,81.29699707,0
2/26/2005,0,0,0,0,0,80.22200012,0
2/27/2005,0,0,0,0,0,81.29699707,0
2/28/2005,0,0,0,0,0,81.29699707,0
3/1/2005,0,0,0,0,0,32.96099854,0
3/2/2005,0,0,0.007,0,0,10.01000023,0
3/3/2005,0,0,0,0,0,4.532999992,0
3/4/2005,0,0,0,0,0,2.645999908,0
3/5/2005,0,0,0,0,0,1.546000004,0
3/6/2005,0,0,0,0,0,6.472000122,0
3/7/2005,0,0,0,0,0,3.697999954,0
3/8/2005,0,0,0,0,0,2,0
3/9/2005,0,0,0,0,0,1.623000026,0
3/10/2005,0,0,0,0,0,0.963999987,0
3/11/2005,0,0,0,0,0,0.836000025,0
3/12/2005,0,0,0,0,0,0.757000029,0
3/13/2005,0,0,0,0,0,0.684000015,0
3/14/2005,0,0,0,0,0,0.640999973,0
3/15/2005,0,0,0,0,0,0.324999988,0
3/16/2005,0,0,0,0,0,0.324999988,0
3/17/2005,0,0,0,0,0,0.368000001,0
3/18/2005,0,0,0,0,0,0.324999988,0
3/19/2005,0,0,0,0,0,0.305000007,0
3/20/2005,0,0,0,0,0,0.248999998,0
3/21/2005,0,0,0,0,0,0.216999993,0
3/22/2005,0,0,0,0,0,0.187000006,0
3/23/2005,0,0,0,0,0,0,0
3/24/2005,0,0,0,0,0,0,0
3/25/2005,0,0,0,0,0,0,0
3/26/2005,0,0,0,0,0,0,0
3/27/2005,0,0,0,0,0,0,0
3/28/2005,0,0,0,0,0,0,0
3/29/2005,0,0,0,0,0,0,0
3/30/2005,0,0,0,0,0,0,0
3/31/2005,0,0,0,0,0,0,0
4/1/2005,0,0,0,0,0,0,0
4/2/2005,0,0,0,0,0,0,0
4/3/2005,0,0,0,0,0,0,0
4/4/2005,0,0,0,0,0,0.187000006,0
4/5/2005,0,0,0,0,0,0,0
4/6/2005,0,0,0,0,0,0,0
4/7/2005,0,0,0,0,0,0,0
4/8/2005,0,0,0,0,0,0,0
4/9/2005,0,0,0,0,0,0,0
4/10/2005,0,0,0,0,0,0,0
4/11/2005,0,0,0,0,0,0,0
4/12/2005,0,0,0,0,0,0,0
4/13/2005,0,0,0,0,0,0,0
4/14/2005,0,0,0,0,0,0,0
4/15/2005,0,0,0,0,0,0,0
4/16/2005,0,0,0,0,0,0,0
4/17/2005,0,0,0,0,0,194.2019958,0
4/18/2005,0,0,0,0,0,217.5,0
4/19/2005,0,0,0,0,0,204.3999939,0
4/20/2005,0,0,0,0,0,201.121994,0
4/21/2005,0,0,0,0,0,195.5780029,0
4/22/2005,0,0,0,0,0,215.227005,0
4/23/2005,0,0,0,0,0,124.5879974,0
4/24/2005,0,0,0,0,0,123.4339981,0
4/25/2005,0,0,0,0,0,118.5439987,0
4/26/2005,0,0,0,0,0,27.64800072,0
4/27/2005,0,0,0,0,0,5.168000221,0
4/28/2005,0,0,0,0,0,2.74000001,0
4/29/2005,0,0,0,0,0,1.623000026,0
4/30/2005,0,0,0,0,0,1.00999999,0
5/1/2005,0,0,0,0,0,0.876999974,0
5/2/2005,0,0,0,0,0,0.795000017,0
5/3/2005,0,0,0,0,0,0.795000017,0
5/4/2005,0,0,0,0,0,0.583999991,0
5/5/2005,0,0,0,0,0,0.648999989,0
5/6/2005,0,0,0,0,0,0.523000002,0
5/7/2005,0,0,0,0,0,0.583999991,0
5/8/2005,0,0,0,0,0,0.467000008,0
5/9/2005,0,0,0,0,0,0.467000008,0
5/10/2005,0,0,0,0,0,0.467000008,0
5/11/2005,0,0,0,0,0,0.467000008,0
5/12/2005,0,0,0,0,0,0.467000008,0
5/13/2005,0,0,0,0,0,0.467000008,0
5/14/2005,0,0,0,0,0,0.416000009,0
5/15/2005,0,0,0,0,0,0.324999988,0
5/16/2005,0,0,0,0,0,0.248999998,0
5/17/2005,0,0,0,0,0,0.416000009,0
5/18/2005,0,0,0,0,0,0.416000009,0
5/19/2005,0,0,0,0,0,0,0
5/20/2005,0,0,0,0,0,0,0
5/21/2005,0,0,0,0,0,0,0
5/22/2005,0,0,0,0,0,0,0
5/23/2005,0,0,0,0,0,0,0
5/24/2005,0,0,0,0,0,0,0
5/25/2005,0,0,0,0,0,0,0
5/26/2005,0,0,0,0,0,0,0
5/27/2005,0,0,0,0,0,0,0
5/28/2005,0,0,0,0,0,0,0
5/29/2005,0,0,0,0,0,0,0
5/30/2005,0,0,0,0,0,0,0
5/31/2005,0,0,0,0,0,0,0
6/1/2005,0,0,0,0,0,0,0
6/2/2005,0,0,0,0,0,0.032000002,0
6/3/2005,0,0,0,0,0,0,0
6/4/2005,0,0,0,0,0,0.02,0
6/5/2005,0,0,0,0,0,0,0
6/6/2005,0,0,0,0,0,0,0
6/7/2005,0,0,0,0,0,0,0
6/8/2005,0,0,0,0,0,0.025,0
6/9/2005,0,0,0,0,0,0.066,0
6/10/2005,0,0,0,0,0,0.02,0
6/11/2005,0,0,0,0,0,0.02,0
6/12/2005,0,0,0,0,0,0,0
6/13/2005,0,0,0,0,0,0,0
6/14/2005,0,0,0,0,0,0,0
6/15/2005,0,0,0,0,0,0.02,0
6/16/2005,0,0,0,0,0,0,0
6/17/2005,0,0,0,0,0,0,0
6/18/2005,0,0,0,0,0,0,0
6/19/2005,0,0,0,0,0,0,0
6/20/2005,0,20.54000092,0,0,0,0,0
6/21/2005,0,13.50300026,0,0,0,1.23300004,0
6/22/2005,0,12.47700024,0,0,0,0,0
6/23/2005,0,12.12300014,0,0,0,0,0
6/24/2005,0,9.30300045,0,0,0,0,0
6/25/2005,0,8.626000404,0,0,0,0,0
6/26/2005,0,8,0,0,0,0,0
6/27/2005,0,8.449000359,0,152.1829987,109.9069977,0,99.14589691
6/28/2005,0,440.8420105,0,204.2290039,219.5019989,0,269.2430115
6/29/2005,0,662.9719849,0,489.9570007,654.585022,0,380.5580139
6/30/2005,0,978.8900146,0,1207.859985,846.9180298,0,704.4379883
7/1/2005,0,2043.719971,0,939.9110107,551.2999878,0,728.3540039
7/2/2005,0,1498.150024,0,706.125,546.2999878,0,624.1140137
7/3/2005,0,950,0,1119.709961,480,0,637.9119873
7/4/2005,0,2456.73999,0,858.2890015,481.7999878,0,724.7979736
7/5/2005,0,1644.640015,343,524.9630127,444.7000122,499.4190063,542.46698
7/6/2005,0,672.2520142,165.3000031,198.1080017,155,344.3250122,278.1879883
7/7/2005,0,420,20.81800079,177.5970001,134.6000061,76.13899994,167.8509979
7/8/2005,149.6640015,261.9679871,15.45400047,145.2859955,116.5999985,27.24799919,130.1000061
7/9/2005,80.27500153,177.2259979,9.352000237,113.4919968,117.8000031,25.93400002,106.401001
7/10/2005,36,140,7.619999886,95.45850372,110,48.13199997,96.12660217
7/11/2005,0,131.4889984,3.619999886,61.21009827,87.12000275,14.05599976,89.17739868
7/12/2005,0,117.8010025,2.795000076,58.2417984,57.20000076,8.831000328,83.73560333
7/13/2005,0,101.862999,0.657000005,58.1529007,53.45700073,3.542000055,81.29299927
7/14/2005,0,90.34500122,0,56.87580109,50.11999893,2.737999916,78.21769714
7/15/2005,0,101.4150009,0,56.63669968,54.5,2.431999922,75.09049988
7/16/2005,0,97.89700317,0,55.37229919,48.92599869,57.26900101,76.4036026
7/17/2005,0,100,0,55.3973999,45,57.24200058,72.86910248
7/18/2005,0,88.69100189,6.914000034,57.93790054,54.74000168,48.33200073,77.49169922
